"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG","Gerald Henderson",3300,"Por@Hou 08:00PM ET",6.500,"Por"
"PG","Patrick Beverley",3300,"Por@Hou 08:00PM ET",11.857,"Hou"
"PG","Patty Mills",3300,"Den@SA 08:30PM ET",16.450,"SA"
"C","Alexis Ajinca",3300,"NO@OKC 08:00PM ET",10.091,"NO"
"SF","Luke Babbitt",3300,"NO@OKC 08:00PM ET",14.167,"NO"
"SG","Allen Crabbe",3200,"Por@Hou 08:00PM ET",14.000,"Por"
"PF","David West",3100,"Den@SA 08:30PM ET",13.425,"SA"
"SG","Anthony Morrow",3100,"NO@OKC 08:00PM ET",6.700,"OKC"
"PG","D.J. Augustin",3100,"NO@OKC 08:00PM ET",14.182,"OKC"
"C","Tiago Splitter",3100,"Sac@Atl 08:00PM ET",12.771,"Atl"
"SG","Ben McLemore",3100,"Sac@Atl 08:00PM ET",11.159,"Sac"
"SF","Kyle Anderson",3100,"Den@SA 08:30PM ET",7.825,"SA"
"PG","Jason Terry",3000,"Por@Hou 08:00PM ET",7.750,"Hou"
"SG","Mike Miller",3000,"Den@SA 08:30PM ET",3.250,"Den"
"PF","Matt Bonner",3000,"Den@SA 08:30PM ET",1.125,"SA"
"C","Nick Collison",3000,"NO@OKC 08:00PM ET",8.875,"OKC"
"C","Chris Kaman",3000,"Por@Hou 08:00PM ET",8.167,"Por"
"SF","Caron Butler",3000,"Sac@Atl 08:00PM ET",6.958,"Sac"
"SG","Rasual Butler",3000,"Den@SA 08:30PM ET",8.222,"SA"
"SF","Steve Novak",3000,"NO@OKC 08:00PM ET",4.750,"OKC"
"PG","Randy Foye",3000,"Den@SA 08:30PM ET",11.318,"Den"
"C","Kendrick Perkins",3000,"NO@OKC 08:00PM ET",9.667,"NO"
"SF","Dante Cunningham",3000,"NO@OKC 08:00PM ET",13.114,"NO"
"SF","Alonzo Gee",3000,"NO@OKC 08:00PM ET",9.773,"NO"
"SF","Quincy Pondexter",3000,"NO@OKC 08:00PM ET",0,"NO"
"PF","Darrell Arthur",3000,"Den@SA 08:30PM ET",11.800,"Den"
"SG","Justin Holiday",3000,"Sac@Atl 08:00PM ET",8.350,"Atl"
"PF","Mike Scott",3000,"Sac@Atl 08:00PM ET",8.354,"Atl"
"SF","Kyle Singler",3000,"NO@OKC 08:00PM ET",6.525,"OKC"
"SG","James Anderson",3000,"Sac@Atl 08:00PM ET",5.917,"Sac"
"PG","Jimmer Fredette",3000,"NO@OKC 08:00PM ET",1.833,"NO"
"PG","Norris Cole",3000,"NO@OKC 08:00PM ET",0,"NO"
"PG","Seth Curry",3000,"Sac@Atl 08:00PM ET",5.375,"Sac"
"PF","Quincy Acy",3000,"Sac@Atl 08:00PM ET",6.500,"Sac"
"PG","Shelvin Mack",3000,"Sac@Atl 08:00PM ET",6.600,"Atl"
"SG","Lamar Patterson",3000,"Sac@Atl 08:00PM ET",6.179,"Atl"
"PG","Tim Frazier",3000,"Por@Hou 08:00PM ET",1.400,"Por"
"C","Mike Muscala",3000,"Sac@Atl 08:00PM ET",6.357,"Atl"
"SG","Andre Roberson",3000,"NO@OKC 08:00PM ET",12.225,"OKC"
"SG","Tim Hardaway Jr.",3000,"Sac@Atl 08:00PM ET",0,"Atl"
"SF","Duje Dukan",3000,"Sac@Atl 08:00PM ET",0,"Sac"
"SF","Josh Huestis",3000,"NO@OKC 08:00PM ET",0,"OKC"
"C","Boban Marjanovic",3000,"Den@SA 08:30PM ET",4.050,"SA"
"PF","Eric Moreland",3000,"Sac@Atl 08:00PM ET",2.583,"Sac"
"SF","Jonathon Simmons",3000,"Den@SA 08:30PM ET",9.500,"SA"
"PG","Ray McCallum",3000,"Den@SA 08:30PM ET",3.167,"SA"
"SF","Pat Connaughton",3000,"Por@Hou 08:00PM ET",1.563,"Por"
"SF","K.J. McDaniels",3000,"Por@Hou 08:00PM ET",3.000,"Hou"
"SF","Kostas Papanikolaou",3000,"Den@SA 08:30PM ET",6.357,"Den"
"SF","Sam Dekker",3000,"Por@Hou 08:00PM ET",1.083,"Hou"
"PF","Montrezl Harrell",3000,"Por@Hou 08:00PM ET",8.650,"Hou"
"PF","Mitch McGary",3000,"NO@OKC 08:00PM ET",3.650,"OKC"
"PF","Noah Vonleh",3000,"Por@Hou 08:00PM ET",6.938,"Por"
"PG","Cameron Payne",3000,"NO@OKC 08:00PM ET",2.542,"OKC"
"C","Nikola Jokic",3000,"Den@SA 08:30PM ET",12.825,"Den"
"C","Walter Tavares",3000,"Sac@Atl 08:00PM ET",1.125,"Atl"
"PF","Cliff Alexander",3000,"Por@Hou 08:00PM ET",6.500,"Por"
"SF","Luis Montero",3000,"Por@Hou 08:00PM ET",2.125,"Por"
